product_title,category_label,number_of_views,merchant_rating,listing_date,title_word_count,title_char_count,longest_word_length
hp amd opteron 6238 2.6ghz 16mb l3 processor,CPUs,444.0,1.1,2022-12-17,8,44,9
hp amd opteron 6238 2.6ghz 16mb l3 processor,CPUs,965.0,2.0,2022-05-23,8,44,9
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs,3790.0,3.1,2024-08-24,11,70,10
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs,463.0,1.1,2024-03-14,11,70,10
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs,2198.0,2.1,2023-12-19,11,70,10
fujitsu intel xeon e5 2620 hexa core 6 core 2 ghz processor upgrade,CPUs,2287.0,3.1,2023-10-05,13,67,9
fujitsu technology solutions,CPUs,3765.0,3.3,2023-05-16,3,28,10
fujitsu intel xeon e5 2620 hexa core 6 core 2 ghz processor upgrade,CPUs,3176.0,4.7,2023-01-05,13,67,9
hewlett packard enterprise intel xeon e5 2603 1.8ghz 10mb l3 processor,CPUs,4008.0,3.6,2024-02-26,11,70,10
hewlett packard enterprise intel xeon e5 2603 1.8ghz 10mb l3 processor,CPUs,3504.0,2.7,2024-01-09,11,70,10
hewlett packard enterprise intel xeon e5 2603 1.8ghz 10mb l3 processor,CPUs,912.0,4.7,2024-08-07,11,70,10
hewlett packard enterprise intel xeon e5 2603 1.8 ghz 1.8ghz 10mb,CPUs,496.0,4.1,2023-06-06,11,65,10
hewlett packard enterprise intel xeon e5 2603 1.8 ghz 1.8ghz 10mb l3 processor,CPUs,1463.0,1.8,2023-05-04,13,78,10
hewlett packard enterprise intel xeon e5 2603 1.8 ghz 1.8ghz 10mb,CPUs,4253.0,1.5,2023-02-01,11,65,10
hewlett packard enterprise intel xeon e5 2650 2ghz 20mb l3 processor,CPUs,4267.0,3.7,2024-06-14,11,68,10
hewlett packard enterprise intel xeon e5 2650 2ghz 20mb l3 processor,CPUs,493.0,3.2,2022-12-21,11,68,10
hewlett packard enterprise intel xeon e5 2650 2ghz 20mb l3 processor,CPUs,1426.0,4.2,2024-08-04,11,68,10
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,1692.0,4.0,2022-10-15,11,69,10
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,1793.0,3.5,2024-09-24,11,69,10
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,2723.0,4.9,2023-06-20,11,69,10
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,658.0,3.1,2024-04-30,11,69,10
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,4761.0,1.5,2024-04-17,11,69,10
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,4462.0,4.3,2022-06-17,11,69,10
hewlett packard enterprise intel xeon e5 2670 2.6ghz 20mb l3 processor,CPUs,549.0,2.0,2024-08-07,11,70,10
hewlett packard enterprise intel xeon e5 2670 2.6ghz 20mb l3 processor,CPUs,642.0,4.1,2023-09-13,11,70,10
hewlett packard enterprise intel xeon e5 2670 2.6ghz 20mb l3 processor,CPUs,4350.0,4.8,2023-03-04,11,70,10
hewlett packard enterprise xeon e5 2665 2.4ghz 20mb l3 processor,CPUs,207.0,3.8,2023-05-05,10,64,10
hewlett packard enterprise xeon e5 2665 2.4ghz 20mb l3 processor,CPUs,2497.0,3.4,2022-12-21,10,64,10
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs,4190.0,2.8,2022-07-15,11,70,10
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs,1883.0,2.5,2023-06-29,11,70,10
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs,2886.0,2.4,2023-12-18,11,70,10
hewlett packard enterprise dl360p gen8 intel xeon e5 2665 kit,CPUs,477.0,3.5,2024-04-03,10,61,10
hewlett packard enterprise dl360p gen8 intel xeon e5 2665 kit 2.4ghz 20mb l3 processor,CPUs,761.0,4.0,2024-07-20,14,86,10
hewlett packard enterprise dl360p gen8 intel xeon e5 2665 kit,CPUs,189.0,3.7,2024-09-29,10,61,10
hp intel xeon e5640 2.66ghz 12mb l3 processor,CPUs,755.0,1.8,2023-10-21,8,45,9
hp intel xeon e5640 2.66ghz 12mb l3 processor,CPUs,1446.0,3.0,2024-07-27,8,45,9
hp intel xeon e5640 2.66ghz 12mb l3 processor,CPUs,4931.0,4.2,2024-02-19,8,45,9
hp intel xeon x5670 fio kit 2.93ghz 12mb l3 processor,CPUs,1663.0,2.9,2022-01-11,10,53,9
hp intel xeon x5670 fio kit 2.93ghz 12mb l3 processor,CPUs,1835.0,3.1,2023-01-31,10,53,9
hp intel xeon x5670 fio kit 2.93ghz 12mb l3 processor,CPUs,4228.0,4.1,2024-01-01,10,53,9
hp intel xeon e5503 2ghz 4mb l3 processor,CPUs,4150.0,3.6,2023-02-13,8,41,9
hp intel xeon e5503 2ghz 4mb l3 processor,CPUs,4060.0,2.6,2022-12-28,8,41,9
hp intel xeon e5503 2ghz 4mb l3 processor,CPUs,4605.0,4.6,2024-10-23,8,41,9
hp intel xeon x6550 2ghz 18mb l3 processor,CPUs,4765.0,1.7,2022-03-25,8,42,9
hp intel xeon x6550 2ghz 18mb l3 processor,CPUs,3612.0,5.0,2022-06-05,8,42,9
hp intel xeon x6550 2ghz 18mb l3 processor,CPUs,1689.0,1.5,2023-12-08,8,42,9
hp intel xeon e5649 2.53ghz 12mb l3 processor,CPUs,1316.0,1.1,2023-04-17,8,45,9
hp amd opteron 6164 he 1.7ghz 12mb l3 processor,CPUs,4829.0,4.6,2023-09-11,9,47,9
hp amd opteron 6164 he 1.7ghz 12mb l3 processor,CPUs,3186.0,2.0,2022-05-14,9,47,9
hp amd opteron 6164 he 1.7ghz 12mb l3 processor,CPUs,4020.0,3.9,2024-02-27,9,47,9
hp intel xeon e7530 1.866ghz 12mb l3 processor,CPUs,4354.0,4.2,2024-06-25,8,46,9
hp intel xeon e7530 1.866ghz 12mb l3 processor,CPUs,4394.0,5.0,2023-10-29,8,46,9
hp intel xeon e5630 2.53ghz 12mb l3 processor,CPUs,560.0,2.2,2022-10-04,8,45,9
hp intel xeon e5630 2.53ghz 12mb l3 processor,CPUs,1912.0,3.8,2024-05-31,8,45,9
hp intel xeon e5630 2.53ghz 12mb l3 processor,CPUs,1864.0,1.5,2022-01-13,8,45,9
hp bl280c g6 e5630 fio kit 2.53ghz 12mb l3 processor,CPUs,296.0,2.6,2022-12-08,10,52,9
hp bl280c g6 e5630 fio kit 2.53ghz 12mb l3 processor,CPUs,2636.0,2.5,2023-07-13,10,52,9
hp bl460c g7 e5630 fio kit 2.53ghz 12mb l3 processor,CPUs,1461.0,3.4,2023-02-09,10,52,9
hp bl460c g7 e5630 fio kit 2.53ghz 12mb l3 processor,CPUs,4292.0,3.0,2023-10-20,10,52,9
hp bl460c g7 e5630 fio kit 2.53ghz 12mb l3 processor,CPUs,2268.0,3.6,2022-06-08,10,52,9
hp intel xeon e6540 2ghz 18mb l3 processor,CPUs,994.0,4.9,2024-08-13,8,42,9
hp intel xeon e6540 2ghz 18mb l3 processor,CPUs,7.0,1.2,2023-07-03,8,42,9
hp intel xeon e6540 2ghz 18mb l3 processor,CPUs,2591.0,3.3,2024-09-11,8,42,9
hp intel xeon e5640 2.66ghz 12mb smart cache processor,CPUs,2515.0,4.5,2022-10-06,9,54,9
hp intel xeon e5640 2.66ghz 12mb smart cache processor,CPUs,4415.0,2.9,2023-04-24,9,54,9
hp intel xeon e5640 2.66ghz 12mb smart cache processor,CPUs,1417.0,1.3,2022-04-21,9,54,9
hp 596207 l21 1.7ghz 12mb l3 processor,CPUs,2316.0,3.2,2023-03-07,7,38,9
hp 596207 l21 1.7ghz 12mb l3 processor,CPUs,3932.0,2.3,2023-06-26,7,38,9
hp 596207 l21 1.7ghz 12mb l3 processor,CPUs,1287.0,1.6,2022-12-26,7,38,9
hp 518868 l21 2ghz 12mb l3 processor,CPUs,2844.0,4.4,2023-01-07,7,36,9
hp 518868 l21 2ghz 12mb l3 processor,CPUs,1118.0,3.1,2024-11-04,7,36,9
hp 518868 l21 2ghz 12mb l3 processor,CPUs,552.0,4.7,2024-08-12,7,36,9
hp 518852 l21 2.1ghz 12mb l3 processor,CPUs,660.0,4.2,2022-09-16,7,38,9
hp 518852 l21 2.1ghz 12mb l3 processor,CPUs,715.0,3.8,2024-02-17,7,38,9
hp 518852 l21 2.1ghz 12mb l3 processor,CPUs,3585.0,1.0,2022-04-30,7,38,9
hp amd opteron 6140 2.6ghz 12mb l3 processor,CPUs,3761.0,2.7,2024-09-02,8,44,9
hp amd opteron 6140 2.6ghz 12mb l3 processor,CPUs,2529.0,1.8,2024-07-01,8,44,9
hp amd opteron 6140 2.6ghz 12mb l3 processor,CPUs,3970.0,4.6,2023-12-24,8,44,9
hp amd opteron 6282se 2.6ghz 16mb l3 processor,CPUs,3407.0,1.7,2023-06-07,8,46,9
hp amd opteron 6282se 2.6ghz 16mb l3 processor,CPUs,1458.0,2.1,2022-11-21,8,46,9
hp amd opteron 6282se 2.6ghz 16mb l3 processor,CPUs,3267.0,3.1,2024-12-09,8,46,9
hp 518863 l21 2.3ghz 12mb l3 processor,CPUs,854.0,2.1,2022-03-10,7,38,9
hp 518863 l21 2.3ghz 12mb l3 processor,CPUs,4760.0,1.8,2023-01-26,7,38,9
hp 518863 l21 2.3ghz 12mb l3 processor,CPUs,3537.0,3.4,2023-01-18,7,38,9
hp amd opteron 6140 2.6ghz 12mb l3 processor,CPUs,1897.0,1.4,2022-01-16,8,44,9
hp amd opteron 6140 2.6ghz 12mb l3 processor,CPUs,272.0,1.2,2024-04-25,8,44,9
hp amd opteron 6140 2.6ghz 12mb l3 processor,CPUs,4087.0,2.5,2024-05-18,8,44,9
amd opteron 6274 processor,CPUs,1272.0,3.9,2023-07-22,4,26,9
amd opteron 6274 processor,CPUs,4374.0,3.2,2022-05-12,4,26,9
amd opteron 6274 processor,CPUs,4019.0,2.7,2022-09-30,4,26,9
hewlett packard enterprise dl585 g7 6238 2.6ghz 16mb l3 processor,CPUs,815.0,3.3,2023-04-29,10,65,10
hewlett packard enterprise dl585 g7 6238 2.6ghz 16mb l3 processor,CPUs,4371.0,2.5,2023-07-04,10,65,10
hewlett packard enterprise dl585 g7 6238 2.6ghz 16mb l3 processor,CPUs,922.0,4.7,2022-12-23,10,65,10
amd opteron 6238 processor,CPUs,4737.0,1.2,2024-12-07,4,26,9
amd opteron 6238 processor,CPUs,4600.0,3.7,2024-10-30,4,26,9
amd opteron 6238 processor,CPUs,4867.0,4.6,2022-08-21,4,26,9
hp amd opteron 6166he 1.8ghz 12mb l3 processor,CPUs,1264.0,4.2,2022-02-05,8,46,9
hp amd opteron 6166he 1.8ghz 12mb l3 processor,CPUs,3724.0,1.7,2023-02-17,8,46,9
hp amd opteron 6166he 1.8ghz 12mb l3 processor,CPUs,2787.0,2.2,2024-10-24,8,46,9
hp e5630 sl170 g6 fio kit 2.53ghz 12mb l3 processor,CPUs,2722.0,3.9,2022-02-13,10,51,9
hp e5630 sl170 g6 fio kit 2.53ghz 12mb l3 processor,CPUs,4223.0,1.3,2023-07-22,10,51,9
hp e5630 sl170 g6 fio kit 2.53ghz 12mb l3 processor,CPUs,2550.0,4.2,2024-01-10,10,51,9
intel celeron processor g540 2m cache 2.50 ghz 2.5ghz 2mb l3,CPUs,2949.0,3.9,2022-04-24,11,60,9
intel celeron g540 2.5 ghz 2 cores 2 threads 2 mb cache lga1155 socket oem,CPUs,1673.0,3.9,2023-02-01,15,74,7
intel xeon e7 2830 processor 2.13 ghz 24 mb smart cache,CPUs,4587.0,1.4,2023-04-11,11,55,9
intel xeon e7 2830 processor 2.13 ghz 24 mb smart cache,CPUs,3092.0,3.9,2024-04-26,11,55,9
intel xeon e7 2830 processor 2.13 ghz 24 mb smart cache,CPUs,2838.0,3.7,2023-05-17,11,55,9
intel xeon e7 2860 processor 2.26 ghz 24 mb smart cache,CPUs,1666.0,4.3,2023-03-17,11,55,9
intel xeon e7 2860 processor 2.26 ghz 24 mb smart cache,CPUs,4511.0,1.2,2022-03-10,11,55,9
intel xeon e7 2860 processor 2.26 ghz 24 mb smart cache,CPUs,2195.0,1.1,2022-11-22,11,55,9
intel xeon e7 2870 processor 2.4 ghz 30 mb smart cache,CPUs,1384.0,2.5,2022-03-08,11,54,9
intel xeon e7 2870 processor 2.4 ghz 30 mb smart cache,CPUs,4403.0,1.6,2022-10-31,11,54,9
intel xeon e7 2870 processor 2.4 ghz 30 mb smart cache,CPUs,3954.0,3.2,2024-08-29,11,54,9
intel xeon e7 2803 processor 1.73 ghz 18 mb smart cache,CPUs,2899.0,4.7,2023-04-29,11,55,9
intel xeon e7 2803 processor 1.73 ghz 18 mb smart cache,CPUs,60.0,2.6,2024-07-17,11,55,9
intel xeon e7 2803 processor 1.73 ghz 18 mb smart cache,CPUs,3947.0,4.4,2022-05-29,11,55,9
intel xeon e7 8830 processor 2.13 ghz 24 mb smart cache,CPUs,2290.0,1.0,2024-11-16,11,55,9
intel xeon e7 8830 processor 2.13 ghz 24 mb smart cache,CPUs,472.0,1.7,2024-09-13,11,55,9
intel xeon e7 8830 processor 2.13 ghz 24 mb smart cache,CPUs,958.0,1.1,2023-08-07,11,55,9
hewlett packard enterprise ml350 g6 intel xeon e5606 processor kit 2.13ghz 8mb l3 processor,CPUs,532.0,2.3,2022-09-05,14,91,10
hewlett packard enterprise ml350 g6 intel xeon e5606 processor kit,CPUs,493.0,4.6,2023-12-03,10,66,10
hp intel xeon x5670 2.93ghz 12mb smart cache processor,CPUs,81.0,1.4,2022-04-06,9,54,9
hp intel xeon x5670 2.93ghz 12mb smart cache processor,CPUs,4974.0,3.4,2022-10-09,9,54,9
hp intel xeon x5670 2.93ghz 12mb smart cache processor,CPUs,2970.0,2.8,2022-11-18,9,54,9
hp bl490c g7 x5670 fio kit 2.93ghz 12mb l3 processor,CPUs,11.0,4.8,2023-06-13,10,52,9
hp bl490c g7 x5670 fio kit 2.93ghz 12mb l3 processor,CPUs,4544.0,1.5,2022-09-20,10,52,9
hp bl490c g7 x5670 fio kit 2.93ghz 12mb l3 processor,CPUs,761.0,1.8,2023-08-03,10,52,9
hp 588152 l21 1.86ghz 12mb l3 processor,CPUs,3185.0,1.1,2022-10-21,7,39,9
hp 588152 l21 1.86ghz 12mb l3 processor,CPUs,25.0,2.7,2023-01-30,7,39,9
hp 588152 l21 1.86ghz 12mb l3 processor,CPUs,1806.0,2.1,2023-05-28,7,39,9
hp intel xeon e5640 fio kit 2.66ghz 12mb l3 processor,CPUs,4157.0,4.5,2024-07-09,10,53,9
hp intel xeon e5640 fio kit 2.66ghz 12mb l3 processor,CPUs,4324.0,3.4,2024-03-20,10,53,9
hp intel xeon e5640 fio kit 2.66ghz 12mb l3 processor,CPUs,4702.0,3.5,2024-07-08,10,53,9
hp amd opteron 6174 2.2ghz 12mb l3 processor,CPUs,3659.0,3.1,2023-11-24,8,44,9
hp amd opteron 6174 2.2ghz 12mb l3 processor,CPUs,1525.0,1.4,2022-08-23,8,44,9
hp amd opteron 6174 2.2ghz 12mb l3 processor,CPUs,760.0,2.8,2024-08-09,8,44,9
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,594.0,5.0,2024-10-28,13,67,9
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,1055.0,4.3,2023-06-23,13,67,9
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,1854.0,4.6,2024-03-30,13,67,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,3083.0,4.3,2022-09-29,14,70,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,3916.0,1.4,2024-10-25,14,70,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,3675.0,1.9,2023-08-16,14,70,9
hp amd opteron quad core 8380 2.5ghz fio kit 2.5ghz 8mb l2 processor,CPUs,2048.0,1.0,2024-09-02,13,68,9
hp amd opteron quad core 8380 2.5ghz fio kit 2.5ghz 8mb l2 processor,CPUs,1458.0,2.2,2022-04-25,13,68,9
hp amd opteron quad core 8380 2.5ghz fio kit 2.5ghz 8mb l2 processor,CPUs,1219.0,1.4,2022-09-20,13,68,9
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,4228.0,2.9,2022-07-26,13,67,9
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,4181.0,3.7,2022-10-30,13,67,9
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,1499.0,4.5,2022-04-22,13,67,9
hewlett packard enterprise dl380 g7 intel xeon e5640 2.66ghz 12mb,CPUs,1830.0,4.0,2022-07-04,10,65,10
hewlett packard enterprise dl380 g7 intel xeon e5640 2.66ghz 12mb l3 processor,CPUs,3395.0,4.8,2024-06-19,12,78,10
hewlett packard enterprise dl380 g7 intel xeon e5640 2.66ghz 12mb,CPUs,1203.0,1.2,2022-08-09,10,65,10
hewlett packard enterprise dl360 g7 intel xeon e5630 2.53ghz 12mb,CPUs,4270.0,1.0,2024-12-29,10,65,10
hewlett packard enterprise dl360 g7 intel xeon e5630 2.53ghz 12mb l3 processor,CPUs,2810.0,3.6,2024-06-16,12,78,10
hewlett packard enterprise dl360 g7 intel xeon e5630 2.53ghz 12mb,CPUs,3092.0,2.2,2024-12-29,10,65,10
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,3044.0,2.0,2023-09-14,13,67,9
hp amd opteron six core 8431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,3514.0,2.1,2023-10-06,13,67,9
hp amd opteron quad core 8389 2.9ghz fio kit 2.9ghz 8mb l2 processor,CPUs,1798.0,3.0,2023-07-22,13,68,9
hp amd opteron quad core 8389 2.9ghz fio kit 2.9ghz 8mb l2 processor,CPUs,2575.0,2.8,2023-03-19,13,68,9
hp amd opteron quad core 8389 2.9ghz fio kit 2.9ghz 8mb l2 processor,CPUs,144.0,3.0,2023-08-24,13,68,9
hp amd opteron 8356 2.3 ghz processor 2.3ghz 2mb l2 box processor,CPUs,4857.0,3.7,2023-05-19,12,65,9
hp amd opteron 8356 2.3 ghz processor 2.3ghz 2mb l2 box processor,CPUs,3926.0,2.5,2022-05-11,12,65,9
hp amd opteron 8356 2.3 ghz processor 2.3ghz 2mb l2 box processor,CPUs,1377.0,2.0,2022-08-06,12,65,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,3146.0,1.7,2023-11-19,14,70,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,1825.0,2.4,2022-06-20,14,70,9
hewlett packard enterprise amd opteron 6128 2ghz 12mb l3 box processor,CPUs,1601.0,4.0,2024-09-18,11,70,10
hewlett packard enterprise amd opteron 6128 2ghz 12mb l3 box processor,CPUs,4414.0,3.7,2022-02-26,11,70,10
hewlett packard enterprise amd opteron 6128 2ghz 12mb l3 box processor,CPUs,1110.0,1.9,2022-09-03,11,70,10
hewlett packard enterprise 601110 b21 2ghz 12mb l3 processor,CPUs,4053.0,3.4,2022-05-24,9,60,10
hewlett packard enterprise 601110 b21 2ghz 12mb l3 processor,CPUs,4793.0,3.3,2024-12-10,9,60,10
hewlett packard enterprise 601110 b21 2ghz 12mb l3 processor,CPUs,3937.0,2.9,2023-01-03,9,60,10
hp amd opteron six core 8435 2.6ghz fio kit 2.6ghz 6mb l3 processor,CPUs,3963.0,3.2,2022-08-06,13,67,9
hp amd opteron six core 8435 2.6ghz fio kit 2.6ghz 6mb l3 processor,CPUs,4942.0,3.0,2023-09-08,13,67,9
hp amd opteron six core 8435 2.6ghz fio kit 2.6ghz 6mb l3 processor,CPUs,782.0,3.3,2023-03-18,13,67,9
hewlett packard enterprise 588062 b21 2.93ghz 12mb l3 processor,CPUs,1116.0,3.9,2024-04-20,9,63,10
hewlett packard enterprise 588062 b21 2.93ghz 12mb l3 processor,CPUs,1750.0,1.4,2024-08-13,9,63,10
hp intel xeon quad core e5530 2.4ghz fio kit 2.4ghz 8mb l2 processor,CPUs,4027.0,1.5,2024-05-25,13,68,9
hp intel xeon quad core l5506 2.13ghz fio kit 2.13ghz 4mb l2,CPUs,3336.0,1.3,2024-02-15,12,60,7
hp intel xeon quad core l5506 2.13ghz fio kit 2.13ghz 4mb l2 processor,CPUs,4387.0,4.9,2024-02-01,13,70,9
hp intel xeon quad core l5506 2.13ghz fio kit 2.13ghz 4mb l2,CPUs,1487.0,4.8,2024-08-02,12,60,7
hp amd opteron six core 2431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,3875.0,1.2,2024-07-11,13,67,9
hp amd opteron six core 2431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,3631.0,2.8,2024-07-23,13,67,9
hp amd opteron six core 2431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,4192.0,1.7,2022-01-25,13,67,9
hp amd opteron six core 2431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,3958.0,2.9,2024-03-16,13,67,9
hp amd opteron six core 2431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,3397.0,4.3,2024-02-03,13,67,9
hp amd opteron six core 2431 2.4ghz fio kit 2.4ghz 6mb l3 processor,CPUs,73.0,4.8,2024-12-19,13,67,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,1359.0,3.5,2023-03-10,10,52,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,1091.0,2.4,2024-05-28,10,52,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,4853.0,3.4,2024-12-25,10,52,9
hp intel xeon quad core l5506 2.13ghz fio kit 2.13ghz 4mb l2,CPUs,1941.0,2.2,2024-06-28,12,60,7
hp intel xeon quad core l5506 2.13ghz fio kit 2.13ghz 4mb l2 processor,CPUs,3148.0,4.6,2023-07-19,13,70,9
hp intel xeon quad core l5506 2.13ghz fio kit 2.13ghz 4mb l2,CPUs,4303.0,4.5,2022-04-16,12,60,7
hp opteron quad core 2384 2.7ghz fio kit 2.7ghz 8mb l2 processor,CPUs,1244.0,3.2,2022-04-06,12,64,9
hp opteron quad core 2384 2.7ghz fio kit 2.7ghz 8mb l2 processor,CPUs,1285.0,2.3,2022-06-17,12,64,9
hp opteron quad core 2384 2.7ghz fio kit 2.7ghz 8mb l2 processor,CPUs,4505.0,2.2,2022-02-11,12,64,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,3036.0,1.1,2022-04-14,14,70,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,770.0,4.3,2023-06-04,14,70,9
hp amd opteron six core 8425 he 2.1ghz fio kit 2.1ghz 6mb l3 processor,CPUs,1843.0,2.8,2022-10-09,14,70,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,73.0,2.3,2024-12-02,10,52,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,1660.0,2.9,2024-08-04,10,52,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,4349.0,4.3,2024-01-19,10,52,9
hp intel xeon quad core l5506 2.13ghz 60 watts processor,CPUs,819.0,1.5,2024-04-10,10,56,9
hp intel xeon quad core l5506 2.13ghz 60 watts processor factory integrated option kit 2.13ghz 4mb l2 processor,CPUs,3818.0,4.4,2022-02-18,18,111,10
hp intel xeon quad core l5506 2.13ghz 60 watts processor,CPUs,331.0,4.6,2022-04-25,10,56,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,1421.0,4.8,2023-05-18,10,52,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,3655.0,2.6,2024-09-12,10,52,9
hp intel xeon l5506 fio kit 2.13ghz 4mb l3 processor,CPUs,4931.0,1.9,2022-03-12,10,52,9
hp amd opteron quad core 8380 2.5ghz fio kit 2.5ghz 8mb l2 processor,CPUs,1691.0,2.5,2024-10-08,13,68,9
hp amd opteron quad core 8380 2.5ghz fio kit 2.5ghz 8mb l2 processor,CPUs,4550.0,2.3,2022-03-08,13,68,9
hp amd opteron quad core 8380 2.5ghz fio kit 2.5ghz 8mb l2 processor,CPUs,4408.0,1.7,2024-08-24,13,68,9
hp intel xeon quad core x3320 2.50ghz fio kit 2.5ghz 6mb l2 processor,CPUs,227.0,3.4,2022-06-30,13,69,9
hp intel xeon quad core x3320 2.50ghz fio kit 2.5ghz 6mb l2 processor,CPUs,2881.0,2.9,2023-09-05,13,69,9
hp intel xeon quad core x3320 2.50ghz fio kit 2.5ghz 6mb l2 processor,CPUs,4953.0,4.5,2023-11-28,13,69,9
hp amd opteron quad core 2384 2.7ghz fio kit 2.7ghz 8mb l2 processor,CPUs,2865.0,1.1,2023-08-26,13,68,9
hp amd opteron quad core 2384 2.7ghz fio kit 2.7ghz 8mb l2 processor,CPUs,2575.0,3.6,2022-09-05,13,68,9
hp amd opteron quad core 2384 2.7ghz fio kit 2.7ghz 8mb l2 processor,CPUs,4522.0,4.1,2022-12-25,13,68,9
hp amd opteron quad core 8347 he 1.9ghz fio kit 1.9ghz 2mb l3,CPUs,464.0,4.0,2022-09-06,13,61,7
hp amd opteron quad core 8347 he 1.9ghz fio kit 1.9ghz 2mb l3 processor,CPUs,277.0,4.5,2023-09-30,14,71,9
hp amd opteron quad core 8347 he 1.9ghz fio kit 1.9ghz 2mb l3,CPUs,4114.0,3.9,2024-08-07,13,61,7
intel core i5 lynnfield 750 4x 2.66ghz socket 1156 quad core cpu processor retail boxed 3yr warranty,CPUs,65.0,4.7,2023-10-25,17,100,9
intel core i5 750 2.66 ghz 4 cores 4 threads 8 mb cache lga1156 socket box,CPUs,4262.0,2.3,2022-06-25,16,74,7
intel xeon processor x7460 16m cache 2.66 ghz 1066 mhz,CPUs,402.0,3.0,2023-12-24,10,54,9
intel xeon processor x7460 16m cache 2.66 ghz 1066 mhz fsb 16mb l2,CPUs,3983.0,1.1,2023-03-02,13,66,9
intel xeon processor x7460 16m cache 2.66 ghz 1066 mhz,CPUs,4504.0,1.0,2024-02-10,10,54,9
hewlett packard enterprise 572373 b21 2.6ghz 6mb l3 processor,CPUs,3478.0,2.0,2023-12-04,9,61,10
hewlett packard enterprise 572373 b21 2.6ghz 6mb l3 processor,CPUs,3444.0,1.4,2022-03-22,9,61,10
hewlett packard enterprise 572373 b21 2.6ghz 6mb l3 processor,CPUs,4692.0,2.0,2024-07-15,9,61,10
hp quad core 8347 1.9ghz 2mb l3 processor,CPUs,4419.0,1.7,2022-05-18,8,41,9
hp quad core 8347 1.9ghz 2mb l3 processor,CPUs,3039.0,1.1,2023-04-15,8,41,9
hp quad core 8347 1.9ghz 2mb l3 processor,CPUs,1437.0,4.6,2022-12-16,8,41,9
hewlett packard enterprise e5504 2ghz 4mb l3 processor,CPUs,428.0,1.0,2022-11-06,8,54,10
hewlett packard enterprise e5504 2ghz 4mb l3 processor,CPUs,2682.0,3.9,2024-11-09,8,54,10
intel xeon x7460 processor 2.66 ghz box 16 mb l2,CPUs,2777.0,1.6,2024-09-28,10,48,9
intel xeon x7460 processor 2.66 ghz box 16 mb l2,CPUs,3378.0,4.6,2022-09-26,10,48,9
